Image,Ground Truth Annotation Count,Model Prediction Count,Ground Truth Area,Model Prediction Area,Ground Truth Area Normalized,Model Prediction Area Normalized
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_640_640_1040_1040.png,1,0,3941,0,0.02463125,0.0
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_960_640_1360_1040.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_1280_640_1680_1040.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_1600_640_2000_1040.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_1648_640_2048_1040.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_0_960_400_1360.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_320_960_720_1360.png,1,0,743,0,0.00464375,0.0
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_640_960_1040_1360.png,5,5,10947,10675,0.06841875,0.06671875
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_960_960_1360_1360.png,4,4,6207,6074,0.03879375,0.0379625
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_1280_960_1680_1360.png,4,4,8769,8529,0.05480625,0.05330625
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_1600_960_2000_1360.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_1648_960_2048_1360.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_0_1280_400_1680.png,5,4,7773,6679,0.04858125,0.04174375
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_320_1280_720_1680.png,7,7,10121,9796,0.06325625,0.061225
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_640_1280_1040_1680.png,7,7,14696,13949,0.09185,0.08718125
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_960_1280_1360_1680.png,4,4,6046,5869,0.0377875,0.03668125
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_1280_1280_1680_1680.png,2,2,3665,3158,0.02290625,0.0197375
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_1600_1280_2000_1680.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_1648_1280_2048_1680.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_0_1600_400_2000.png,11,10,20102,17547,0.1256375,0.10966875
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_320_1600_720_2000.png,3,3,6592,6448,0.0412,0.0403
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_640_1600_1040_2000.png,2,2,1986,1808,0.0124125,0.0113
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_960_1600_1360_2000.png,1,0,1514,0,0.0094625,0.0
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_1280_1600_1680_2000.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_1600_1600_2000_2000.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_1648_1600_2048_2000.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_0_1648_400_2048.png,10,9,17511,15492,0.10944375,0.096825
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_320_1648_720_2048.png,2,2,5113,4991,0.03195625,0.03119375
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_640_1648_1040_2048.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_960_1648_1360_2048.png,1,0,1514,0,0.0094625,0.0
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_1280_1648_1680_2048.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_1600_1648_2000_2048.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/12ec2b72-2167-4e9c-9_2_1648_1648_2048_2048.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_0_0_400_400.png,12,14,19084,20788,0.119275,0.129925
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_320_0_720_400.png,9,11,14532,17267,0.090825,0.10791875
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_640_0_1040_400.png,10,9,16077,15796,0.10048125,0.098725
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_960_0_1360_400.png,39,22,34331,30955,0.21456875,0.19346875
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_1280_0_1680_400.png,45,29,34335,29461,0.21459375,0.18413125
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_1600_0_2000_400.png,18,16,20670,18160,0.1291875,0.1135
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_1648_0_2048_400.png,19,17,24333,22725,0.15208125,0.14203125
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_0_320_400_720.png,9,12,17328,20265,0.1083,0.12665625
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_320_320_720_720.png,6,6,7653,7694,0.04783125,0.0480875
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_640_320_1040_720.png,8,8,11047,11149,0.06904375,0.06968125
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_960_320_1360_720.png,18,13,13759,13389,0.08599375,0.08368125
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_1280_320_1680_720.png,27,19,21647,20061,0.13529375,0.12538125
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_1600_320_2000_720.png,10,11,18076,18539,0.112975,0.11586875
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_1648_320_2048_720.png,10,11,19403,19743,0.12126875,0.12339375
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_0_640_400_1040.png,1,0,3444,0,0.021525,0.0
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_320_640_720_1040.png,4,4,6904,6796,0.04315,0.042475
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_640_640_1040_1040.png,11,11,17146,17568,0.1071625,0.1098
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_960_640_1360_1040.png,10,11,19242,19093,0.1202625,0.11933125
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_1280_640_1680_1040.png,7,7,12357,12229,0.07723125,0.07643125
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_1600_640_2000_1040.png,10,10,22078,21928,0.1379875,0.13705
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_1648_640_2048_1040.png,10,10,23423,23228,0.14639375,0.145175
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_0_960_400_1360.png,13,15,27145,27638,0.16965625,0.1727375
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_320_960_720_1360.png,11,12,20985,20938,0.13115625,0.1308625
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_640_960_1040_1360.png,6,7,8144,8828,0.0509,0.055175
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_960_960_1360_1360.png,6,7,13194,13340,0.0824625,0.083375
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_1280_960_1680_1360.png,6,6,8895,8820,0.05559375,0.055125
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_1600_960_2000_1360.png,7,7,12068,11486,0.075425,0.0717875
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_1648_960_2048_1360.png,9,9,15026,14511,0.0939125,0.09069375
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_0_1280_400_1680.png,16,16,25111,25627,0.15694375,0.16016875
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_320_1280_720_1680.png,12,12,15274,15259,0.0954625,0.09536875
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_640_1280_1040_1680.png,12,11,21803,21077,0.13626875,0.13173125
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_960_1280_1360_1680.png,2,2,3878,3940,0.0242375,0.024625
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_1280_1280_1680_1680.png,11,11,16960,16687,0.106,0.10429375
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_1600_1280_2000_1680.png,15,16,25475,23561,0.15921875,0.14725625
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_1648_1280_2048_1680.png,18,17,29108,26661,0.181925,0.16663125
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_0_1600_400_2000.png,16,13,21530,18791,0.1345625,0.11744375
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_320_1600_720_2000.png,20,21,34046,33936,0.2127875,0.2121
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_640_1600_1040_2000.png,19,18,30890,28713,0.1930625,0.17945625
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_960_1600_1360_2000.png,8,8,12791,12725,0.07994375,0.07953125
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_1280_1600_1680_2000.png,14,14,20209,19033,0.12630625,0.11895625
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_1600_1600_2000_2000.png,21,20,25940,24879,0.162125,0.15549375
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_1648_1600_2048_2000.png,21,20,26800,26288,0.1675,0.1643
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_0_1648_400_2048.png,14,11,18925,15963,0.11828125,0.09976875
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_320_1648_720_2048.png,20,20,32882,32539,0.2055125,0.20336875
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_640_1648_1040_2048.png,18,17,29062,26599,0.1816375,0.16624375
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_960_1648_1360_2048.png,8,8,12791,12762,0.07994375,0.0797625
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_1280_1648_1680_2048.png,11,13,16452,16042,0.102825,0.1002625
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_1600_1648_2000_2048.png,19,19,23397,23038,0.14623125,0.1439875
./new_balanced_data/sliced_coco/val2017/15712d5a-4a5c-4a27-9_3_1648_1648_2048_2048.png,19,19,24257,24404,0.15160625,0.152525
./new_balanced_data/sliced_coco/val2017/1b62275b-4a39-4b2f-b_4_0_0_400_400.png,1,0,1274,0,0.0079625,0.0
